ingredient	quantity
Calamari (da 150 g ciascuno)	4
Zucchine media	1
Patate	1
Olive nere denocciolate	40 g
Capperi sotto sale	20 g
Aglio	2 spicchi
Vino bianco	150 g
Parmigiano Reggiano DOP	30 g
Scorza di limone	1
Pomodorini ciliegino	180 g
Prezzemolo	q.b.
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
