ingredient	quantity
Farina 00	225 g
Latte intero	200 g
Margarina vegetale	50 g
Zucchero	100 g
Cacao amaro in polvere	50 g
Lievito in polvere per dolci	8 g
Cannella in polvere	1 g
Chiodi di garofano macinati	1 g
Miele millefiori	20 g
Scorza d'arancia	½
Cioccolato fondente	100 g
Margarina vegetale	60 g
Marmellata di arance	30 g
Granella di pistacchi	20 g
