ingredient	quantity
Farina Manitoba	250 g
Farina integrale	100 g
Farina di farro integrale	50 g
Acqua (tiepida)	320 ml
Sale fino	10 g
Lievito di birra secco	4 g
Gherigli di noci	30 g
Semi di zucca decorticati	1 cucchiaino
Semi di papavero	1 cucchiaino
Semi di girasole	1 cucchiaino
Semi di sesamo	1 cucchiaino
Semi di sesamo nero	1 cucchiaino
