ingredient	quantity
Acqua	62 g
Latte intero	62 g
Burro	55 g
Sale fino	3 g
Zucchero	8 g
Farina 00	77 g
Uova	120 g
Tuorli	1
Acqua	q.b.
Panna fresca liquida con il 35% di grassi	250 g
Zucchero a velo	50 g
Baccello di vaniglia	1
Acqua	200 g
Cioccolato fondente	450 g
Panna fresca liquida	80 g
Zucchero	150 g
Fiocchi di sale	1 pizzico
