ingredient	quantity
Filetto di merluzzo	500 g
Patate	500 g
Tuorli	1
Farina 00	50 g
Farina di mais fioretto	70 g
Latte intero	200 ml
Paprika	1 pizzico
Lievito di birra secco	6 g
Scalogno	1
Menta	8 foglie
Sale fino	q.b.
Brodo vegetale	70 ml
Pisellini	300 g
Olio extravergine d'oliva	q.b.
Olio di semi di arachide	500 g
