ingredient	quantity
Farina 00	280 g
Farina di mandorle	50 g
Olio di semi	170 g
Zucchero	160 g
Uova (circa 3 medie)	165 g
Succo d'arancia	50 g
Scorza d'arancia	1
Scorza di limone	1
Semi di papavero	30 g
Miele di acacia	30 g
Lievito in polvere per dolci	12 g
Sale fino	1 pizzico
Zucchero a velo	125 g
Grand Marnier	30 g
Succo d'arancia	15 g
