ingredient	quantity
Tonno sott'olio sgocciolato	150 g
Cipolle bianche	1
Olio extravergine d'oliva	q.b.
Patate	600 g
Acqua	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Pisellini	250 g
Pane mollica	80 g
Finocchietto selvatico qualche	rametto
Yogurt greco	150 g
Sale fino	q.b.
Pepe nero	q.b.
Olio extravergine d'oliva	1 cucchiaio
