ingredient	quantity
Freselle	4
Fagiolini	100 g
Rucola	20 g
Fiori di zucca (6 pezzi)	50 g
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Origano fresco	q.b.
Pomodorini datterini	220 g
Zucchero di canna	1 cucchiaino
Origano fresco	q.b.
Sale fino	q.b.
Taleggio DOP	160 g
Panna fresca liquida	50 g
