ingredient	quantity
Tortillas di farina medie	4
Edamer	120 g
Manzo macinato	400 g
Fagioli neri precotti	350 g
Peperoni rossi	125 g
Passata di pomodoro	250 g
Brodo di carne	250 g
Cipolle bianche	80 g
Cipolle rosse	50 g
Aglio grande	1 spicchio
Peperoncino fresco lungo	½
Cumino in polvere	½ cucchiaio
Coriandolo in polvere	½ cucchiaio
Zucchero di canna	½ cucchiaio
Pepe nero	½ cucchiaio
Sale fino	q.b.
Olio extravergine d'oliva	15 g
Coriandolo fresco	q.b.
