ingredient	quantity
Fusilli 5 cereali	320 g
Curcuma in polvere	3 cucchiai
Fagiolini	100 g
Zucchine baby con i fiori	100 g
Carote	100 g
Aglio	1 spicchio
Peperoncino fresco	1
Pomodori cuore di bue	200 g
Tonno sott'olio	100 g
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Origano fresco	q.b.
