ingredient	quantity
Farina 0	350 g
Farina Manitoba	150 g
Latte intero a temperatura ambiente	240 g
Acqua a temperatura ambiente	100 g
Zucchero di canna	25 g
Burro a temperatura ambiente	20 g
Lievito di birra fresco	5 g
Semi di lino	20 g
Sale fino	1 cucchiaino
Acqua a temperatura ambiente	250 g
Farina 0	50 g
Tuorli	1
Latte intero	10 g
Semi di lino	q.b.
