ingredient	quantity
Farina 00	200 g
Ricotta vaccina	100 g
Burro	125 g
Uova medio	1
Timo	q.b.
Sale fino	q.b.
Ricotta vaccina	690 g
Grana Padano DOP da grattugiare	50 g
Panna fresca liquida	100 g
Timo	3 rametti
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Cipolle rosse	570 g
Zucchero di canna	30 g
Acqua	50 g
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
