ingredient	quantity
Pasta brisé	250 g
Peperoni	85 g
Zucchine	85 g
Carote	85 g
Prosciutto cotto	150 g
Parmigiano Reggiano DOP da grattugiare	100 g
Panna fresca liquida	200 ml
Uova medie	3
Sale fino	q.b.
Pepe nero	q.b.
Noce moscata da grattugiare	q.b.
Erba cipollina steli	10
Scamorza (provola)	100 g
Olio extravergine d'oliva	q.b.
Panna fresca liquida	q.b.
