ingredient	quantity
Pasta Sfoglia (rettangolare)	2
Zucchero a velo	10 g
Latte intero	500 g
Panna fresca liquida fredda	350 g
Zucchero	140 g
Tuorli (circa 4)	70 g
Amido di mais (maizena)	45 g
Zucchero a velo	40 g
Scorza di limone	½
Mirtilli congelati	180 g
Zucchero	30 g
Scorza di limone	½
Zucchero a velo	q.b.
