ingredient	quantity
Farina 00	150 g
Farina di riso	150 g
Zucchero di canna	120 g
Burro freddo	120 g
Sale fino	1 pizzico
Scorza di limone	½
Scorza d'arancia	½
Uova (1 medio)	55 g
Riso Arborio	200 g
Latte intero	670 g
Baccello di vaniglia	1
Scorza di limone	½
Scorza d'arancia	½
Zucchero di canna	80 g
Tuorli	2
Latte intero	200 g
Zucchero di canna	30 g
Amido di mais (maizena)	10 g
Sale fino	1 pizzico
Baccello di vaniglia	1
Zucchero a velo	q.b.
