ingredient	quantity
Cioccolato fondente	95 g
Uova medie	4
Burro	60 g
Zucchero	120 g
Farina 00	65 g
Amido di mais (maizena)	35 g
Lievito in polvere per dolci	10 g
Formaggio fresco spalmabile	400 g
Panna fresca liquida	200 g
Zucchero a velo	80 g
Ciliegie	200 g
Frutti di bosco misti (ribes, mirtilli, more, lamponi)	180 g
Ciliegie	100 g
Menta foglioline	q.b.
