ingredient	quantity
Petto di pollo intero	650 g
Aglio	1 spicchio
Olio extravergine d'oliva	2 cucchiai
Sale fino	1 cucchiaino
Pepe nero	1 cucchiaino
Paprika affumicata	1 cucchiaino
Origano	1 cucchiaino
Limoni scorza e succo	1
Yogurt greco	250 g
Cetrioli	100 g
Olio extravergine d'oliva	1 cucchiaio
Sale fino	½ cucchiaino
Pepe nero	½ cucchiaino
Patate	150 g
Cipolle rosse	50 g
Olio extravergine d'oliva	1 cucchiaio
Sale fino	1 cucchiaino
Pomodori ramati	150 g
Cetrioli	100 g
Coriandolo	q.b.
