ingredient	quantity
Peperoncini tondi piccanti	500 g
Acciughe sott'olio	20 g
Capperi sott'aceto	20 g
Tonno sott'olio sgocciolato	100 g
Olio extravergine d'oliva	q.b.
Aceto di vino bianco	250 g
Vino bianco	250 g
Alloro	2 foglie
Pepe nero in grani	9
Origano	1 cucchiaino
Ginepro	3 bacche
Chiodi di garofano	3
Sale fino	q.b.
