ingredient	quantity
Uova (circa 5)	270 g
Fecola di patate	75 g
Farina 00	75 g
Zucchero	150 g
Sale fino	1 pizzico
Baccello di vaniglia	½
Latte intero	400 g
Panna fresca liquida	100 g
Tuorli (circa 4)	70 g
Zucchero	150 g
Amido di mais (maizena)	45 g
Baccello di vaniglia	½
Panna fresca liquida	500 g
Baccello di vaniglia solo i semi	1
Zucchero a velo	60 g
Panna fresca liquida	700 g
Zucchero a velo	70 g
Acqua	100 g
Zucchero	100 g
Maraschino	20 g
