ingredient	quantity
Farina 00	400 g
Burro	200 g
Acqua fredda	120 ml
Sale fino	1 pizzico
Petto di pollo	1 kg
Funghi champignon	300 g
Porri	2
Brodo di pollo	400 ml
Vino bianco	100 ml
Panna fresca liquida	100 ml
Prezzemolo	1 ciuffo
Farina 00	30 g
Olio extravergine d'oliva	3 cucchiai
Uova	1
Sale fino	q.b.
Pepe nero	q.b.
Burro	40 g
