ingredient	quantity
Burro (freddo di frigo)	170 g
Farina 00	300 g
Latte condensato	115 g
Tuorli	1
Scorza d'arancia (non trattata)	1
Sale fino	1 pizzico
Latte intero	400 ml
Latte condensato	200 g
Amido di mais (maizena)	60 g
Tuorli	3
Scorza d'arancia (non trattata)	1
Arance	1 kg
Zucchero integrale di canna	70 g
