ingredient	quantity
Olio extravergine d'oliva	50 g
Farina 00	230 g
Lievito in polvere per dolci	5 g
Uova	1
Liquore all'anice	20 g
Succo d'arancia	40 g
Scorza di limone	½
Zucchero	30 g
Formaggio fresco spalmabile	100 g
Yogurt greco	180 g
Caprino	100 g
Panna fresca liquida	30 g
Zucchero	50 g
Uova	3
Menta	5 g
Scorza di limone	½
