ingredient	quantity
Uova (medie)	5
Farina 00	75 g
Zucchero	150 g
Fecola di patate	75 g
Albumi	6
Zucchero	135 g
Zucchero a velo	150 g
Burro (ammorbidito a temperatura ambiente)	300 g
Baccello di vaniglia	1
Coloranti alimentari rosso e giallo	q.b.
Confettura di albicocche	200 g
Rose in pasta di zucchero	9
Palline colorate	3 cucchiaini
Foglie in pasta di zucchero	18
