ingredient	quantity
Farfalle	320 g
Filetto di salmone	470 g
Sale fino	q.b.
Basilico per guarnire	q.b.
Olio extravergine d'oliva	q.b.
Pomodori sardi (camone)	240 g
Peperoni gialli	180 g
Cipolle rosse	40 g
Olio extravergine d'oliva	30 g
Basilico	20 g
Sale fino	q.b.
Pepe nero	q.b.
Scorza di limone	q.b.
