ingredient	quantity
Farina 00	200 g
Latte intero	150 ml
Burro a temperatura ambiente	50 g
Zucchero	40 g
Cacao amaro in polvere	20 g
Lievito in polvere per dolci	10 g
Uova	1
Latte intero	q.b.
Confettura di mele e arance con pepe rosa	180 g
Panna fresca liquida	125 ml
Zucchero a velo	20 g
Baccello di vaniglia	½
