ingredient	quantity
Carciofi (circa 10)	400 g
Acciughe (alici)	4
Provola affumicata	100 g
Cipolle dorate medie	2
Uova medie	3
Latte intero	200 ml
Grana Padano DOP da grattugiare	70 g
Olio extravergine d'oliva	4 cucchiai
Vino bianco	200 ml
Aglio	2 spicchi
Prezzemolo	1 rametto
Sale fino	q.b.
Pepe nero	q.b.
Farina 00	200 g
Acqua ghiacciata	70 ml
Burro	100 g
Sale fino	1 pizzico
