ingredient	quantity
Farina Manitoba	200 g
Farina 00	300 g
Acqua a temperatura ambiente	300 g
Lievito di birra fresco	5 g
Olio extravergine d'oliva	35 g
Sale fino	10 g
Bresaola in 32 fette	160 g
Funghi champignon	200 g
Grana Padano DOP a scaglie	30 g
Rucola	20 g
Aglio	1 spicchio
Sale fino	q.b.
Pepe nero	q.b.
Olio extravergine d'oliva	20 g
