ingredient	quantity
Amido di mais (maizena)	75 g
Farina 00	75 g
Sale fino	1 pizzico
Uova medie 	5
Zucchero	150
Baccello di vaniglia	1
Latte intero	350 ml
Panna fresca liquida	150 ml
Farina 00 (o maizena)	40 g
Zucchero	150 g
Limoni biologico	1
Tuorli	6
Panna fresca liquida	750 ml
Zucchero a velo vanigliato	100 g
Lamponi	32
Kiwi	2
Zucchero	150 g
Acqua	300 g
Aroma di alchermes	q.b.
