ingredient	quantity
Lievito di birra secco (oppure 18 g se è fresco)	6 g
Zucchero	60 g
Uova piccole	2
Farina 00	300 g
Burro	30 g
Baccello di vaniglia	1
Scorza di limone	1/2
Sale fino	1 pizzico
Latte intero	80 ml
Marzapane	100 g
Mandorle pelate	100 g
Semi di papavero	160 g
Latte intero	100 ml
Uova	1
Semi di papavero	q.b.
