ingredient	quantity
Petto di pollo (4 fette)	400 g
Corn flakes	100 g
Paprika piccante	10 g
Uova	1
Latte intero	10 g
Sale fino	q.b.
Yogurt greco	200 g
Aglio	2 spicchi
Olio extravergine d'oliva	20 g
Erba cipollina	1 filo
Cetrioli	100 g
Sale fino	q.b.
Aceto di vino bianco	10 g
Olio di semi di arachide	q.b.
