ingredient	quantity
Granella di nocciole	30 g
Zucchero	170 g
Acqua	50 g
Latte intero	180 g
Tuorli	2
Amido di mais (maizena)	10 g
Zucchero	55 g
Panna fresca liquida	180 g
Baccello di vaniglia	1
Gelatina in fogli	1 g
Cioccolato fondente	100 g
Frutti di bosco	45 g
Menta	4 ciuffi
Gocce di cioccolato fondente	30 g
