ingredient	quantity
Farina Manitoba	350 g
Farina 00	150 g
Latte intero a temperatura ambiente	250 g
Burro morbido	120 g
Zucchero	50 g
Lievito di birra fresco	15 g
Scorza di limone	1
Baccello di vaniglia	1
Miele	10 g
Sale fino	5 g
Tuorli	4
Uova medio	1
Confettura di albicocche	200 g
Olio di semi di arachide	1 l
Zucchero a velo avelo	q.b.
