epoch,train_loss,train_f1_micro,train_exact_match,train_f1s_squad_evaluate,train_exact_matches_squad_evaluate,train_f1s_squad_datasets,train_exact_matches_squad_datasets,val_loss,val_f1_micro,val_exact_match,val_f1s_squad_evaluate,val_exact_matches_squad_evaluate,val_f1s_squad_datasets,val_exact_matches_squad_datasets,test_loss,test_f1_micro,test_exact_match,test_f1s_squad_evaluate,test_exact_matches_squad_evaluate,test_f1s_squad_datasets,test_exact_matches_squad_datasets
0,0.48082515448652363,0.8558313397129187,0.8558313397129187,84.46995383920418,82.39234449760765,74.64937967652479,82.39234449760765,1.2492514644418993,0.8106060606060606,0.8106060606060606,81.43265993266,79.44444444444444,72.29124579124583,79.44444444444444,,,,,,,
1,0.051392321424989694,0.9846889952153111,0.9846889952153111,98.28072074124697,97.9066985645933,87.65273031062499,97.9066985645933,1.4573018348986102,0.8116161616161615,0.8116161616161616,81.1575276575277,79.94949494949495,72.16762866762869,79.94949494949495,,,,,,,
2,0.02583979440890395,0.9928528708133971,0.9928528708133971,99.24823422191838,99.04306220095694,88.60828206880834,99.04306220095694,1.3369617611169815,0.8123737373737374,0.8123737373737374,81.38664421997754,80.4040404040404,72.44725028058359,80.4040404040404,,,,,,,
3,0.020106525483797617,0.9939892344497607,0.9939892344497607,99.33791866028702,99.18062200956938,88.71590909090905,99.18062200956938,1.5722237815780025,0.8146464646464646,0.8146464646464646,81.89001122334459,80.85858585858585,72.64758698092032,80.85858585858585,,,,,,,
4,0.017004746489152695,0.995005980861244,0.995005980861244,99.43580542264746,99.27631578947368,88.80781499202546,99.27631578947368,1.7076622247695923,0.8138888888888889,0.8138888888888889,81.59720218053555,80.75757575757575,72.45578803912139,80.75757575757575,,,,,,,
5,0.012971996379780039,0.9959928229665072,0.9959928229665072,99.53571428571425,99.45574162679426,88.90174299384825,99.45574162679426,1.6640306629480854,0.8098484848484848,0.8098484848484848,81.29501362834701,80.35353535353535,72.2041045374379,80.35353535353535,,,,,,,
bert-base-multilingual-cased,,,,,,,,,,,,,,,1.889873811262566,0.7802728226652675,0.7802728226652675,78.03809644942905,77.10388247639034,69.0139621367323,77.10388247639034
