ingredient	quantity
Friggitelli 8  lunghi	250 g
Manzo macinato	180 g
Cipolle rosse di Tropea	35 g
Pomodori sardi (camone) ( circa 1)	60 g
Scamorza affumicata	50 g
Pane raffermo solo mollica	40 g
Latte intero	50 g
Uova	1
Parmigiano Reggiano DOP da grattugiare	20 g
Pane grattugiato	60 g
Menta	q.b.
Sale fino	q.b.
Olio extravergine d'oliva	q.b.
Pepe nero	q.b.
