ingredient	quantity
Costine di maiale	1,4 kg
Birra doppio malto	1,5 l
Alloro	4 foglie
Salvia	6 foglie
Pepe misto in grani	q.b.
Rosmarino	1 rametto
Paprika	2 cucchiaini
Senape gialla in polvere	2 cucchiaini
Pepe nero	½ cucchiaino
Rosmarino	1 rametto
Aglio	1 spicchio
Olio extravergine d'oliva	20 g
Sale fino	q.b.
Patate	400 g
Carote	350 g
Cipolle rosse di Tropea	350 g
Timo	3 rametti
Olio extravergine d'oliva	20 g
