ingredient	quantity
Farina 00	250 g
Burro freddo di frigo	125 g
Zucchero a velo	100 g
Tuorli	2
Baccello di vaniglia	1
Latte intero	250 ml
Panna fresca liquida	150 ml
Zucchero	70 g
Amido di mais (maizena)	25 g
Tuorli	3
Scorza di limone non trattato	1
Cannella in stecche	1
Cannella in polvere	1 pizzico
Mele	400 g
Zucchero di canna	30 g
Succo di limone	1
Cannella in polvere	1 pizzico
