ingredient	quantity
Farina 00	250 g
Burro vegano alla soia	80 g
Zucchero di canna	100 g
Acqua	40 g
Lievito in polvere per dolci	4 g
Baccello di vaniglia	½
Sale fino	1 pizzico
Latte di soia	300 ml
Zucchero di canna bianco	70 g
Amido di mais (maizena)	40 g
Scorza d'arancia	½
Baccello di vaniglia	½
Cioccolato fondente	30 g
Lamponi	q.b.
More	q.b.
Mandorle in scaglie	q.b.
Granella di noci	q.b.
