ingredient	quantity
Yogurt greco	140 g
Panna fresca liquida	100 g
Banane (congelata)	1
Mirtilli (congelati)	20 g
Lamponi (congelati)	20 g
More (congelate)	20 g
Miele di acacia	20 g
Fiocchi di avena	20 g
Nutella®	45 g
Fiocchi di avena	10 g
Noci pecan	30 g
Uvetta	10 g
Zucchero muscovado	15 g
Mirtilli	4
Lamponi	2
Menta fresca	q.b.
