ingredient	quantity
Banane (la polpa matura di 2 banane)	240 g
Arachidi tostate e non salate	35 g
Farina 00	100 g
Farina di riso	100 g
Zucchero di canna	110 g
Uova (circa 2 a temperatura ambiente)	110 g
Latticello a temperatura ambiente	170 g
Lievito in polvere per dolci	10 g
Semi di chia	10 g
Sale fino	1 cucchiaino
Cioccolato fondente	70 g
Zucchero di canna	70 g
Arachidi tostate e non salate	10 g
Acqua	140 g
