ingredient	quantity
Semola di grano duro rimacinata	150 g
Acqua	100 g
Gamberetti	300 g
Aglio	2 spicchi
Olio extravergine d'oliva	40 g
Carciofi	600 g
Sale fino	q.b.
Pepe nero	q.b.
Pomodori di Pachino	300 g
Basilico (tritate)	6 foglie
Timo	2 rametti
Sale fino	q.b.
Miele	15 g
Glassa di aceto balsamico	2 gocce
Burro	30 g
Farina 00	15 g
Latte	250 g
Sale fino	q.b.
Timo	1 rametto
