ingredient	quantity
Farina di mandorle	50 g
Farina 00	125 g
Burro (freddo da frigorifero)	60 g
Zucchero a velo	70 g
Uova	40 g
Pasta di mandorle	15 g
Baccello di vaniglia	1
Cacao zuccherato in polvere	5 g
Sale fino	1 pizzico
Latte intero	150 g
Panna fresca liquida	40 g
Zucchero	50 g
Tuorli	3
Amido di mais (maizena)	16 g
Scorza d'arancia	½
Cioccolato fondente	60 g
Gocce di cioccolato bianco	30 g
Lamponi	12
Alchechengi	6
Menta	6 foglie
