ingredient	quantity
Farina Manitoba	500 g
Acqua	320 g
Lievito di birra secco	2 g
Sale fino	10 g
Rosmarino	1 rametto
Ricotta vaccina	300 g
Scorza di limone	1
Pepe nero	q.b.
Sale fino	q.b.
Pomodori piccadilly	120 g
Pomodorini datterini	120 g
Rosmarino	q.b.
Zucchine	100 g
Olio extravergine d'oliva	10 g
