ingredient	quantity
Fettuccine 5 cereali e uova	250 g
Pomodorini ciliegino	280 g
Aglio	1 spicchio
Peperoncino fresco piccolo	1
Basilico	4 foglie
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Zucchine	450 g
Parmigiano Reggiano DOP da grattugiare	70 g
Pinoli	40 g
Olio extravergine d'oliva	90 g
Basilico	15 g
Sale fino	q.b.
Crescenza	160 g
Latte intero	30 g
Sale fino	q.b.
