ingredient	quantity
Fagioli secchi misti (cannellini, borlotti, dall'occhio)	250 g
Gherigli di noci	50 g
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Alloro	1 foglia
Timo	2 rametti
Zucca delica da pulire	700 g
Scalogno da pulire	80 g
Sale fino	q.b.
Pepe nero	q.b.
Rosmarino	1 rametto
Spinacini	35 g
Succo di limone	½
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
