ingredient	quantity
Filetto di manzo	1 kg
Burro	40 g
Olio extravergine d'oliva	20 g
Aglio	1 spicchio
Salvia qualche	foglia
Rosmarino qualche	rametto
Sale fino	1 cucchiaino
Pepe nero	1 cucchiaino
Olive nere Greche denocciolate	250 g
Pistacchi sgusciati	150 g
Grana Padano DOP (da grattugiare)	100 g
Cipolle rosse	1
Vino rosso Cabernet	150 g
Senape di Digione antica	1 cucchiaino
