ingredient	quantity
Vitello trita	250 g
Grana Padano DOP	2 cucchiai
Uova	1
Sale fino	q.b.
Pepe nero	q.b.
Farina 00	50 g
Uova	2
Pangrattato	80
Olio di semi di arachide	q.b.
Patate	150 g
Salvia	2 foglie
Rosmarino	2 rametti
Sale grosso	1 cucchiaio
Aglio	1 spicchio
Ketchup	50 g
Yogurt greco	1 cucchiaio
Tabasco®	qualche
