ingredient	quantity
Farina di mandorle	40 g
Farina 00	260 g
Burro (freddo da frigorifero)	160 g
Zucchero a velo	120 g
Tuorli	1
Sale fino	1 pizzico
Latte intero	90 g
Panna fresca liquida	180 g
Uova	1
Tuorli	1
Zucchero	35 g
Cioccolato fondente	60 g
Baccello di vaniglia	1
Zucchero muscovado	75 g
Acqua	20 g
Burro	10 g
Pere abate	2
Noci pecan	70 g
Burro	q.b.
