ingredient	quantity
Quinoa	200 g
Acqua	400 g
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Zucchine	250 g
Stracchino	60 g
Parmigiano Reggiano DOP	60 g
Pangrattato (e q.b. necessaria per impanare)	130 g
Uova medie	2
Scorza di limone biologico	1
Erba cipollina	q.b.
Olio extravergine d'oliva	q.b.
Olio di semi per friggere	q.b.
Sale fino	q.b.
Pepe nero	q.b.
