ingredient	quantity
Biscotti Digestive	200 g
Burro	100 g
Zucchero di canna	2 cucchiai
Formaggio fresco spalmabile	480 g
Zucchero	120 g
Panna fresca liquida	100 ml
Fecola di patate	50 g
Acqua	50 ml
Uova medie	2
Coloranti alimentari rosso, in polvere¼	cucchiaino
Estratto di vaniglia	1 cucchiaino
Panna fresca liquida	250 ml
Zucchero a velo	15 g
Codetta rossa	q.b.
