ingredient	quantity
La Bottega di Olivia&Marino schiacciate croccanti con olio extravergine d'oliva	12
Manzo carpaccio	250 g
Sbrinz	50 g
Succo di limone	½
Olio extravergine d'oliva	q.b.
Rucola	50 g
Parmigiano Reggiano DOP	25 g
Pecorino	25 g
Pinoli	25 g
Aglio	½ spicchio
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
