ingredient	quantity
Farina 00	150 g
Farina di mais fioretto gialla	100 g
Lievito istantaneo per preparazioni salate	10 g
Uova (1 medio)	63 g
Latte intero	170 g
Cipollotto fresco	80 g
Mais già scolato	200 g
Sale fino	q.b.
Pepe nero	q.b.
Prezzemolo	q.b.
Pomodori ramati	500 g
Zucchero di canna	50 g
Aceto di mele	100 g
Porri	100 g
Sale fino	5 g
Peperoncino fresco	1
Olio di semi di girasole alto oleico	q.b.
