ingredient	quantity
Carciofi mammole	8
Uova	1
Sale fino	5 g
Pepe nero	3 g
Brodo vegetale	100 g
Pangrattato	50 g
Parmigiano Reggiano DOP da grattugiare	50 g
Aglio	1 spicchio
Prezzemolo	2 g
Manzo macinato	300 g
Timo	2 rametti
Pangrattato	10 g
Parmigiano Reggiano DOP da grattugiare	10 g
Olio extravergine d'oliva	10 g
