ingredient	quantity
Melanzane tonde nere	500 g
Sale grosso	50 g
Uova	1
Pangrattato	50 g
Sale fino	1 pizzico
Farina di ceci	50 g
Acqua	75 g
Pangrattato	25 g
Farina di mais fioretto	25 g
Pepe nero	1 pizzico
Sale fino	1 pizzico
Uova	1
Pangrattato	25 g
Pecorino da grattugiare	25 g
Paprika affumicata dolce	1 pizzico
Pepe nero	1 pizzico
Olio di semi	800 g
