ingredient	quantity
Noodles	280 g
Petto di pollo	500 g
Uova medie	2
Olio extravergine d'oliva	20 g
Salsa di soia	20 g
Miele	1 cucchiaio
Semi di sesamo	1 cucchiaio
Cipollotto fresco	100 g
Zenzero fresco	20 g
Peperoncino fresco	1
Pollo	1,2 kg
Carote	3
Cipolle dorate	2
Zenzero fresco	30 g
Pepe nero in grani	1 cucchiaio
Lemongrass steli	3
Salsa di soia	20 g
