ingredient	quantity
Farina Manitoba	300 g
Semola di grano duro rimacinata	200 g
Patate	100 g
Acqua a temperatura ambiente	350 g
Olio extravergine d'oliva	50 g
Sale fino	10 g
Lievito di birra fresco	10 g
Burrata	300 g
Zucchine	100 g
Fiori di zucca	60 g
Olio extravergine d'oliva	q.b.
Fior di sale	q.b.
Mix di pepi	q.b.
Olio extravergine d'oliva	20 g
