ingredient	quantity
Farina di riso senza glutine	50 g
Farina di lupini	35 g
Amido di mais (maizena) senza glutine	35 g
Uova (circa 2 medie) a temperatura ambiente	110 g
Tuorli	1
Acqua	150 g
Burro	40 g
Sale fino	1 pizzico
Latte intero	250 g
Zucchero	65 g
Tuorli (circa 3)	60 g
Amido di mais (maizena) senza glutine	30 g
Baccello di vaniglia	1
Amarene sciroppate	q.b.
Zucchero a velo senza glutine	q.b.
