ingredient	quantity
Zucchero	120 g
Farina 00	50 g
Cacao amaro in polvere	40 g
Miele	15 g
Uova medie	3
Baccello di vaniglia i semi	1
Acqua	1 cucchiaio
Latte intero	250 ml
Fragole mature	250 g
Zucchero	75 g
Panna fresca liquida	50 ml
Albumi	1
Zucchero	250 g
Albumi a temperatura ambiente	125 ml
Acqua	50 ml
Sale fino	1 pizzico
