ingredient	quantity
Petto di tacchino una sola fetta	1 kg
Carote	1
Sedano	1 costa
Cipolle ramate	1
Brodo vegetale	1 l
Timo	2 rametti
Rosmarino	2 rametti
Pepe nero	q.b.
Sale fino	q.b.
Olio extravergine d'oliva	q.b.
Provola affumicata	150 g
Prosciutto cotto fette sottili	100 g
Spinaci	50 g
Carote	3
Zucchine	3
