ingredient	quantity
Uova (a temperatura ambiente)	4
Zucchero	140 g
Cacao zuccherato in polvere	50 g
Farina 00	120 g
Lievito in polvere per dolci	10 g
Marsala	200 g
Tuorli	6
Zucchero	160 g
Farina 00	30 g
Gelatina in fogli	5 g
Panna fresca liquida	600 g
Cioccolato fondente	20 g
Panna fresca liquida	40 g
Cioccolato fondente al 70% sfoglie	15
Tartufi di cioccolato al latte	11
