ingredient	quantity
Aglio (circa 6 teste)	570 g
Olio extravergine d'oliva	600 g
Acciughe sotto sale rosse di Spagna	300 g
Vino rosso	125 g
Aglio (6 teste)	570 g
Olio extravergine d'oliva	150 g
Latte intero	350 g
Acciughe sotto sale rosse di Spagna	300 g
Peperoni	q.b.
Barbabietole	q.b.
Cipolle	q.b.
Cipollotto fresco	q.b.
Barbera	q.b.
Patate	q.b.
Cardi gobbo di Nizza	q.b.
