ingredient	quantity
Burro	250 g
Zucchero	250 g
Farina 00	220 g
Cioccolato fondente	200 g
Cacao amaro in polvere	30 g
Caffè solubile	7 g
Latte intero	100 ml
Uova medie	3
Lievito in polvere per dolci	8 g
Baccello di vaniglia	1
Burro	350 g
Zucchero	300 g
Tuorli	12
Acqua	100 ml
Baccello di vaniglia	1
Marzapane	1 kg
Coloranti alimentari	q.b.
