ingredient	quantity
Biscotti secchi	180 g
Burro	100 g
Formaggio fresco spalmabile	500 g
Zucchero	120 g
Panna fresca liquida (più 2 cucchiai)	100 ml
Gelatina in fogli	8 g
Estratto di vaniglia	1 cucchiaino
Cioccolato fondente	150 g
Formaggio fresco spalmabile	150 g
Zucchero a velo	50 g
Tuorli	1
Gelatina in fogli	5 g
Panna fresca liquida	2 cucchiai
