ingredient	quantity
Uova (medie)	7
Zucchero	210 g
Farina 00	90 g
Fecola di patate	90 g
Baccello di vaniglia	1
Burro (a temperatura ambiente)	120 g
Burro (ammorbidito)	700 g
Acqua	200 g
Zucchero	600 g
Cioccolato fondente	400 g
Baccello di vaniglia	1
Cacao amaro in polvere	50 g
Tuorli	360 g
Zucchero	200 g
Acqua	80 g
Granella di nocciole	60 g
