ingredient	quantity
Farina 00	200 g
Uova (circa 2 medie)	110 g
Gamberi (da pulire)	720 g
Ricotta vaccina	260 g
Scorza di limone	½
Timo	3 rametti
Sale fino	q.b.
Pepe nero	q.b.
Acqua	1 l
Porri	60 g
Burro	40 g
Vino bianco	40 g
Prezzemolo	4 ciuffi
Sale fino	q.b.
Pepe nero	q.b.
Burro	80 g
Scorza di limone	½
Timo	3 rametti
Sale fino	q.b.
Pepe nero	q.b.
